Region,date,total_lyme,region_pop,Lyme_Rate
Southwest,2015-07-01,14,40293626,0.034744949486551546
Southwest,2015-08-01,11,40293626,0.027299603168004782
Southwest,2015-09-01,8,40293626,0.019854256849458025
Southwest,2015-10-01,3,40293626,0.00744534631854676
Southwest,2015-11-01,4,40293626,0.009927128424729013
Southwest,2016-01-01,5,40293626,0.012408910530911267
Southwest,2016-02-01,1,40293626,0.002481782106182253
Southwest,2016-03-01,2,40293626,0.004963564212364506
Southwest,2016-04-01,2,40293626,0.004963564212364506
Southwest,2016-05-01,5,40293626,0.012408910530911267
Southwest,2016-06-01,16,40293626,0.03970851369891605
Southwest,2016-07-01,11,40293626,0.027299603168004782
Southwest,2016-08-01,7,40293626,0.017372474743275773
Southwest,2016-09-01,3,40293626,0.00744534631854676
Southwest,2016-10-01,6,40293626,0.01489069263709352
Southwest,2016-11-01,3,40293626,0.00744534631854676
Southwest,2016-12-01,5,40293626,0.012408910530911267
Southwest,2017-01-01,2,40293626,0.004963564212364506
Southwest,2017-02-01,3,40293626,0.00744534631854676
Southwest,2017-03-01,4,40293626,0.009927128424729013
Southwest,2017-04-01,1,40293626,0.002481782106182253
Southwest,2017-05-01,6,40293626,0.01489069263709352
Southwest,2017-06-01,13,40293626,0.032263167380369294
Southwest,2017-07-01,21,40293626,0.05211742422982732
Southwest,2017-08-01,11,40293626,0.027299603168004782
Southwest,2017-09-01,5,40293626,0.012408910530911267
Southwest,2017-10-01,2,40293626,0.004963564212364506
Southwest,2017-11-01,1,40293626,0.002481782106182253
Southwest,2017-12-01,1,40293626,0.002481782106182253
West,2004-01-01,1,67131505,0.0014896135577475882
West,2004-02-01,3,67131505,0.0044688406732427645
West,2004-03-01,1,67131505,0.0014896135577475882
West,2004-04-01,3,67131505,0.0044688406732427645
West,2004-05-01,10,67131505,0.01489613557747588
West,2004-06-01,7,67131505,0.010427294904233117
West,2004-07-01,17,67131505,0.025323430481708997
West,2004-08-01,4,67131505,0.005958454230990353
West,2004-09-01,4,67131505,0.005958454230990353
West,2004-10-01,3,67131505,0.0044688406732427645
West,2004-11-01,1,67131505,0.0014896135577475882
West,2004-12-01,1,67131505,0.0014896135577475882
West,2005-01-01,3,67131505,0.0044688406732427645
West,2005-03-01,1,67131505,0.0014896135577475882
West,2005-04-01,2,67131505,0.0029792271154951764
West,2005-05-01,5,67131505,0.00744806778873794
West,2005-06-01,14,67131505,0.020854589808466235
West,2005-07-01,19,67131505,0.028302657597204177
West,2005-08-01,11,67131505,0.01638574913522347
West,2005-09-01,5,67131505,0.00744806778873794
West,2005-11-01,5,67131505,0.00744806778873794
West,2005-12-01,1,67131505,0.0014896135577475882
West,2006-01-01,2,67131505,0.0029792271154951764
West,2006-02-01,2,67131505,0.0029792271154951764
West,2006-03-01,2,67131505,0.0029792271154951764
West,2006-04-01,2,67131505,0.0029792271154951764
West,2006-05-01,4,67131505,0.005958454230990353
West,2006-06-01,17,67131505,0.025323430481708997
West,2006-07-01,19,67131505,0.028302657597204177
West,2006-08-01,8,67131505,0.011916908461980706
West,2006-09-01,13,67131505,0.019364976250718643
West,2006-10-01,4,67131505,0.005958454230990353
West,2006-11-01,4,67131505,0.005958454230990353
West,2007-01-01,3,67131505,0.0044688406732427645
West,2007-02-01,2,67131505,0.0029792271154951764
West,2007-03-01,4,67131505,0.005958454230990353
West,2007-04-01,6,67131505,0.008937681346485529
West,2007-05-01,6,67131505,0.008937681346485529
West,2007-06-01,20,67131505,0.02979227115495176
West,2007-07-01,28,67131505,0.04170917961693247
West,2007-08-01,11,67131505,0.01638574913522347
West,2007-09-01,4,67131505,0.005958454230990353
West,2007-10-01,8,67131505,0.011916908461980706
West,2007-11-01,4,67131505,0.005958454230990353
West,2007-12-01,2,67131505,0.0029792271154951764
West,2008-01-01,5,67131505,0.00744806778873794
West,2008-02-01,2,67131505,0.0029792271154951764
West,2008-03-01,4,67131505,0.005958454230990353
West,2008-04-01,3,67131505,0.0044688406732427645
West,2008-05-01,6,67131505,0.008937681346485529
West,2008-06-01,14,67131505,0.020854589808466235
West,2008-07-01,44,67131505,0.06554299654089388
West,2008-08-01,23,67131505,0.034261111828194524
West,2008-09-01,7,67131505,0.010427294904233117
West,2008-10-01,8,67131505,0.011916908461980706
West,2008-11-01,6,67131505,0.008937681346485529
West,2008-12-01,3,67131505,0.0044688406732427645
West,2009-01-01,3,67131505,0.0044688406732427645
West,2009-02-01,7,67131505,0.010427294904233117
West,2009-03-01,1,67131505,0.0014896135577475882
West,2009-04-01,5,67131505,0.00744806778873794
West,2009-05-01,14,67131505,0.020854589808466235
West,2009-06-01,18,67131505,0.026813044039456585
West,2009-07-01,25,67131505,0.0372403389436897
West,2009-08-01,18,67131505,0.026813044039456585
West,2009-09-01,11,67131505,0.01638574913522347
West,2009-10-01,2,67131505,0.0029792271154951764
West,2009-11-01,4,67131505,0.005958454230990353
West,2009-12-01,1,67131505,0.0014896135577475882
West,2010-01-01,7,67131505,0.010427294904233117
West,2010-02-01,4,67131505,0.005958454230990353
West,2010-03-01,4,67131505,0.005958454230990353
West,2010-04-01,10,67131505,0.01489613557747588
West,2010-05-01,15,67131505,0.02234420336621382
West,2010-06-01,26,67131505,0.038729952501437286
West,2010-07-01,23,67131505,0.034261111828194524
West,2010-08-01,14,67131505,0.020854589808466235
West,2010-09-01,9,67131505,0.013406522019728292
West,2010-10-01,6,67131505,0.008937681346485529
West,2010-11-01,6,67131505,0.008937681346485529
West,2010-12-01,3,67131505,0.0044688406732427645
West,2011-01-01,1,67131505,0.0014896135577475882
West,2011-02-01,2,67131505,0.0029792271154951764
West,2011-04-01,2,67131505,0.0029792271154951764
West,2011-05-01,3,67131505,0.0044688406732427645
West,2011-06-01,22,67131505,0.03277149827044694
West,2011-07-01,36,67131505,0.05362608807891317
West,2011-08-01,23,67131505,0.034261111828194524
West,2011-09-01,4,67131505,0.005958454230990353
West,2011-10-01,4,67131505,0.005958454230990353
West,2011-11-01,5,67131505,0.00744806778873794
West,2011-12-01,6,67131505,0.008937681346485529
West,2012-01-01,6,67131505,0.008937681346485529
West,2012-02-01,4,67131505,0.005958454230990353
West,2012-03-01,6,67131505,0.008937681346485529
West,2012-04-01,7,67131505,0.010427294904233117
West,2012-05-01,12,67131505,0.017875362692971058
West,2012-06-01,17,67131505,0.025323430481708997
West,2012-07-01,24,67131505,0.035750725385942116
West,2012-08-01,11,67131505,0.01638574913522347
West,2012-09-01,10,67131505,0.01489613557747588
West,2012-10-01,9,67131505,0.013406522019728292
West,2012-11-01,3,67131505,0.0044688406732427645
West,2012-12-01,1,67131505,0.0014896135577475882
West,2013-01-01,1,67131505,0.0014896135577475882
West,2013-02-01,6,67131505,0.008937681346485529
West,2013-03-01,6,67131505,0.008937681346485529
West,2013-04-01,8,67131505,0.011916908461980706
West,2013-05-01,18,67131505,0.026813044039456585
West,2013-06-01,39,67131505,0.05809492875215593
West,2013-07-01,45,67131505,0.06703261009864146
West,2013-08-01,36,67131505,0.05362608807891317
West,2013-09-01,17,67131505,0.025323430481708997
West,2013-10-01,9,67131505,0.013406522019728292
West,2013-11-01,8,67131505,0.011916908461980706
West,2014-01-01,5,67131505,0.00744806778873794
West,2014-02-01,3,67131505,0.0044688406732427645
West,2014-03-01,3,67131505,0.0044688406732427645
West,2014-04-01,4,67131505,0.005958454230990353
West,2014-05-01,9,67131505,0.013406522019728292
West,2014-06-01,18,67131505,0.026813044039456585
West,2014-07-01,35,67131505,0.052136474521165585
West,2014-08-01,15,67131505,0.02234420336621382
West,2014-09-01,8,67131505,0.011916908461980706
West,2014-10-01,5,67131505,0.00744806778873794
West,2014-11-01,4,67131505,0.005958454230990353
West,2014-12-01,1,67131505,0.0014896135577475882
West,2015-01-01,5,67131505,0.00744806778873794
West,2015-02-01,3,67131505,0.0044688406732427645
West,2015-03-01,6,67131505,0.008937681346485529
West,2015-04-01,14,67131505,0.020854589808466235
West,2015-05-01,15,67131505,0.02234420336621382
West,2015-06-01,18,67131505,0.026813044039456585
West,2015-07-01,36,67131505,0.05362608807891317
West,2015-08-01,21,67131505,0.03128188471269935
West,2015-09-01,12,67131505,0.017875362692971058
West,2015-10-01,9,67131505,0.013406522019728292
West,2015-11-01,4,67131505,0.005958454230990353
West,2015-12-01,1,67131505,0.0014896135577475882
West,2016-01-01,2,67131505,0.0029792271154951764
West,2016-02-01,5,67131505,0.00744806778873794
West,2016-03-01,6,67131505,0.008937681346485529
West,2016-04-01,17,67131505,0.025323430481708997
West,2016-05-01,14,67131505,0.020854589808466235
West,2016-06-01,38,67131505,0.056605315194408354
West,2016-07-01,47,67131505,0.07001183721413665
West,2016-08-01,40,67131505,0.05958454230990352
West,2016-09-01,17,67131505,0.025323430481708997
West,2016-10-01,14,67131505,0.020854589808466235
West,2016-11-01,7,67131505,0.010427294904233117
West,2016-12-01,8,67131505,0.011916908461980706
West,2017-01-01,9,67131505,0.013406522019728292
West,2017-02-01,9,67131505,0.013406522019728292
West,2017-03-01,13,67131505,0.019364976250718643
West,2017-04-01,10,67131505,0.01489613557747588
West,2017-05-01,20,67131505,0.02979227115495176
West,2017-06-01,34,67131505,0.05064686096341799
West,2017-07-01,55,67131505,0.08192874567611734
West,2017-08-01,27,67131505,0.04021956605918488
West,2017-09-01,15,67131505,0.02234420336621382
West,2017-10-01,10,67131505,0.01489613557747588
West,2017-11-01,6,67131505,0.008937681346485529
West,2017-12-01,4,67131505,0.005958454230990353
